CONTACT_CARD_ID,ENFORCEMENT_TYPE_CD,GANG,GANG_OTHER_I,GANG_OTHER,lat,lon
20019604,,,,,41.80294,-87.73936
20019603,,,,,41.80294,-87.73936
20023566,,,,,41.80719,-87.74192
20028541,ARR,,,,41.80719,-87.74192
20028542,,,,,41.80719,-87.74192
20078789,,,,,41.80719,-87.74192
20098904,,,,,41.80388,-87.74183
20098906,,,,,41.80388,-87.74183
20098901,ARR,,,,41.80380,-87.74183
20174940,,,,,41.80723,-87.73948
20014566,,,,,41.79995,-87.75884
20026693,,,,,41.79465,-87.75503
20047139,,,,,41.79583,-87.75751
20054153,,,,,41.79686,-87.75499
20058181,ARR,,,,41.79585,-87.76149
20094794,,,,,41.79386,-87.75623
20116101,ARR,,,,41.79646,-87.75752
20138541,,,,,41.79581,-87.76175
20165473,,,,,41.79599,-87.76061
20181832,,,,,41.79705,-87.75374
20017147,ARR,,,,41.73249,-87.64230
20018964,ARR,,,,41.73253,-87.64109
20030708,,,,,41.73336,-87.64111
20039991,ARR,,N,,41.73256,-87.64221
20041285,ARR,,,,41.72886,-87.63498
20042986,,,,,41.73026,-87.64102
20054126,ARR,,,,41.72979,-87.64101
20059671,ARR,,,,41.72886,-87.63498
20059675,,,,,41.72886,-87.63498
20059698,,,,,41.72886,-87.63498
20067228,,,,,41.73422,-87.64113
20069873,ARR,,,,41.73257,-87.63991
20077858,,,,,41.72886,-87.63498
20078033,,,,,41.73538,-87.64116
20094390,,,,,41.73080,-87.64104
20100528,,,,,41.73256,-87.64230
20100876,,,,,41.73214,-87.63986
20102536,,,,,41.72887,-87.63613
20108772,,,,,41.73249,-87.64108
20141605,,,,,41.72887,-87.63613
20138603,,,,,41.72887,-87.63613
20138605,,,,,41.72887,-87.63613
20153078,ARR,,,,41.73433,-87.64000
20206643,,,,,41.73441,-87.64114
20055820,ANOV,,,,41.70650,-87.67437
20060812,,,,,41.70650,-87.67437
20064104,,,,,41.70650,-87.67437
20064966,,,,,41.70650,-87.67437
20064963,,,,,41.70650,-87.67437
20065159,ANOV,,,,41.70650,-87.67437
20066706,,,,,41.70650,-87.67437
20068709,,,,,41.70650,-87.67437
20068937,ANOV,,Y,,41.70650,-87.67437
20068935,,,,,41.70650,-87.67437
20072405,ARR,,,,41.70650,-87.67437
20073427,ANOV,,,,41.70650,-87.67437
20087548,,,,,41.70650,-87.67437
20087547,,,,,41.70650,-87.67437
20088034,OTH,,,,41.70650,-87.67437
20088052,,,,,41.70650,-87.67437
20088460,OTH,,,,41.70650,-87.67437
20088895,ARR,,,,41.70650,-87.67437
20088884,ARR,,,,41.70650,-87.67437
20091109,,,,,41.70650,-87.67437
20092084,,,,,41.70650,-87.67437
20093000,,,,,41.70650,-87.67437
20093032,,,,,41.70650,-87.67437
20093033,,,,,41.70650,-87.67437
20093494,ANOV,,,,41.70650,-87.67437
20093495,,,,,41.70650,-87.67437
20093500,,,,,41.70650,-87.67437
20094017,OTH,,,,41.70650,-87.67437
20095616,,,,,41.70650,-87.67437
20095623,ANOV,,,,41.70650,-87.67437
20099518,OTH,,,,41.70650,-87.67437
20100456,OTH,,,,41.70650,-87.67437
20104501,OTH,,,,41.70650,-87.67437
20106749,,,,,41.70650,-87.67437
20106713,,,,,41.70650,-87.67437
20110520,,,,,41.70650,-87.67437
20119208,ANOV,,,,41.70650,-87.67437
20119689,,,,,41.70649,-87.67487
20119692,,,Y,,41.70649,-87.67487
20126435,,,,,41.70650,-87.67437
20135879,ANOV,,N,,41.70650,-87.67437
20150355,,,,,41.70650,-87.67437
20145862,,,,,41.70650,-87.67437
20145323,,,,,41.70650,-87.67437
20163607,ANOV,,,,41.70650,-87.67437
20163611,ANOV,,,,41.70650,-87.67437
20164104,,,,,41.70650,-87.67437
20164114,ANOV,,,,41.70650,-87.67437
20171803,,,,,41.70650,-87.67437
20176660,,,,,41.70650,-87.67437
20182689,ANOV,,,,41.70650,-87.67437
20185903,ANOV,,,,41.70650,-87.67437
20196292,ARR,,,,41.70088,-87.68022
20019639,ARR,,,,41.97345,-87.66876
20019374,,,,,41.97345,-87.66876
20076669,,,N,,41.97528,-87.66832
20082775,,,,,41.97525,-87.66960
20082776,,,,,41.97525,-87.66960
20089772,,,,,41.97293,-87.66799
20089773,,,,,41.97293,-87.66799
20090187,,,N,,41.97524,-87.67021
20116633,,,,,41.97438,-87.66759
20123839,,,N,,41.97347,-87.66809
20135637,ARR,,,,41.97186,-87.66902
20156786,,,,,41.97524,-87.67021
20156784,,,,,41.97524,-87.67021
20181578,,,,,41.97428,-87.67385
20181579,,,,,41.97428,-87.67385
20206588,,,,,41.97565,-87.66836
20025031,ARR,,,,41.82510,-87.70447
20026756,,,,,41.82521,-87.70447
20039001,,,,,41.82782,-87.70455
20038999,,,,,41.82782,-87.70455
20038997,ARR,,,,41.82782,-87.70455
20078153,,,,,41.82504,-87.70447
20078162,,,,,41.82504,-87.70447
20130452,,,N,,41.82350,-87.70442
20130451,,GANG HANGOUT OF TWO SIX,Y,GANG HANGOUT OF TWO SIX,41.82350,-87.70442
20130445,,,N,,41.82350,-87.70442
20152266,,,,,41.82808,-87.70455
20173084,,,,,41.82502,-87.70447
20172631,,,,,41.82502,-87.70447
20193780,,,,,41.82369,-87.70443
20193773,ARR,,,,41.82369,-87.70443
20014581,,,,,41.95413,-87.68118
20147249,,,N,,41.94684,-87.68002
20201856,,,,,41.95046,-87.68274
20019052,,,,,41.94368,-87.68210
20111807,,,,,41.94320,-87.67969
20151859,,,,,41.94320,-87.68016
20068493,,,,,41.93775,-87.67866
20201174,,,,,41.93874,-87.67833
20204869,,,,,41.93953,-87.68172
20204866,,,,,41.93953,-87.68172
20013137,ARR,,,,41.88025,-87.76812
20013881,,,,,41.88161,-87.77184
20014086,ARR,,,,41.88568,-87.76751
20014278,,,,,41.88224,-87.76493
20014599,,,,,41.88224,-87.76493
20014859,,,,,41.88164,-87.76491
20015430,,,,,41.88161,-87.77184
20016915,,,,,41.88025,-87.76812
20106424,,,,,41.88025,-87.76812
20017927,,,,,41.88028,-87.76603
20018774,,,,,41.88417,-87.77193
20019338,,,,,41.88071,-87.77324
20019841,,,,,41.88417,-87.77193
20020803,,,,,41.88416,-87.76989
20023171,,,,,41.88171,-87.76818
20023170,,,,,41.88171,-87.76818
20024411,ARR,,,,41.88417,-87.76909
20025032,ARR,,,,41.88158,-87.77327
20025295,ARR,,,,41.88403,-87.77192
20027468,,,,,41.88403,-87.77192
20027957,ARR,,,,41.88403,-87.77192
20029993,ARR,,,,41.88077,-87.76814
20030072,,,,,41.88158,-87.77327
20032320,ANOV,,,,41.88569,-87.76671
20032384,,,,,41.88158,-87.77327
20032382,ARR,,,,41.88158,-87.77327
20032386,OTH,,,,41.88158,-87.77327
20032694,,,,,41.88403,-87.77192
20032697,,,,,41.88403,-87.77192
20032943,,,,,41.88403,-87.77192
20032946,,,,,41.88403,-87.77192
20032704,,,,,41.88403,-87.77192
20033527,,,,,41.88716,-87.76839
20033535,,,,,41.88716,-87.76839
20033538,,,,,41.88716,-87.76839
20136795,,,,,41.88716,-87.76839
20034073,,,,,41.88158,-87.77327
20034072,ARR,,,,41.88158,-87.77327
20035435,,,,,41.88025,-87.76812
20035434,,,,,41.88025,-87.76812
20035444,,,,,41.88025,-87.76812
20038010,,,,,41.88217,-87.76983
20039101,,,,,41.88103,-87.77469
20039450,,,,,41.88161,-87.77184
20040414,ARR,,,,41.88416,-87.76989
20040409,,,,,41.88416,-87.76989
20040408,,,N,,41.88416,-87.76989
20040415,,,,,41.88416,-87.76989
20040737,,,,,41.88158,-87.77327
20040738,,,,,41.88158,-87.77327
20041302,,,,,41.88718,-87.76676
20041642,,,,,41.88025,-87.76812
20042917,,,,,41.88164,-87.76981
20043011,,,,,41.88171,-87.76818
20043005,,,,,41.88171,-87.76818
20043006,,,,,41.88171,-87.76818
20043012,ARR,,,,41.88171,-87.76818
20044304,,,,,41.88219,-87.76819
20044415,,,,,41.88416,-87.76989
20046557,,,,,41.88705,-87.77000
20046567,,,,,41.88158,-87.77327
20046577,,,,,41.88158,-87.77327
20046566,,,,,41.88158,-87.77327
20046568,,,,,41.88158,-87.77327
20046641,ARR,,,,41.88068,-87.77324
20047346,ARR,,,,41.88158,-87.77327
20047497,,,,,41.88720,-87.76511
20047835,,,,,41.88269,-87.77187
20048382,ARR,,,,41.88569,-87.76671
20049764,,,,,41.88720,-87.76500
20052154,,,,,41.88171,-87.76818
20052142,,,,,41.88171,-87.76818
20053126,,,,,41.88158,-87.77327
20053247,,,,,41.88720,-87.76500
20054498,,,,,41.88720,-87.76500
20054497,,,,,41.88720,-87.76500
20055817,,,,,41.88158,-87.77327
20055816,,,,,41.88158,-87.77327
20061736,,,,,41.88569,-87.76671
20061893,ARR,CONFIRMED BY I.R. #,Y,CONFIRMED BY I.R. #,41.88418,-87.76827
20061939,,,,,41.88077,-87.76814
20062631,ARR,,,,41.88417,-87.77193
20064604,,,,,41.88720,-87.76497
20065053,,,N,,41.88158,-87.77327
20065055,,,,,41.88158,-87.77327
20066434,ANOV,,,,41.88158,-87.77327
20067465,,,,,41.88158,-87.77327
20067928,,,,,41.88569,-87.76671
20067929,,,,,41.88569,-87.76671
20067931,,,,,41.88569,-87.76671
20068323,ARR,,,,41.88158,-87.77327
20070110,,,,,41.88569,-87.76671
20070247,OTH,,,,41.88158,-87.77327
20070634,,PER RAP SHEET AND LATER ADMITTED,Y,PER RAP SHEET AND LATER ADMITTED,41.88416,-87.77274
20072180,ANOV,,,,41.88171,-87.76818
20072246,,,,,41.88569,-87.76671
20072245,,,,,41.88569,-87.76671
20072257,,,,,41.88569,-87.76671
20074206,,,,,41.88158,-87.77327
20074204,,,,,41.88158,-87.77327
20075313,,,,,41.88569,-87.76671
20075895,,,,,41.88158,-87.77327
20075893,,,,,41.88158,-87.77327
20077288,ARR,,,,41.88158,-87.77327
20077395,,,,,41.88438,-87.77193
20078671,ANOV,,,,41.88720,-87.76511
20078577,,,,,41.88158,-87.77327
20078581,,,,,41.88158,-87.77327
20078663,,,,,41.88164,-87.76981
20082330,ARR,,,,41.88088,-87.76978
20082996,,,,,41.88145,-87.77327
20083431,ARR,,,,41.88083,-87.77325
20084354,,,,,41.88403,-87.77192
20084365,,,,,41.88403,-87.77192
20085196,,,,,41.88221,-87.76690
20085532,,,,,41.88083,-87.77325
20085525,,,,,41.88083,-87.77325
20085523,,,,,41.88083,-87.77325
20085518,,,,,41.88083,-87.77325
20085519,,,,,41.88083,-87.77325
20085512,,,,,41.88083,-87.77325
20087528,,,,,41.88215,-87.77186
20087895,,,,,41.88158,-87.77327
20091243,OTH,,,,41.88077,-87.77325
20091242,OTH,,,,41.88077,-87.77325
20093782,ANOV,,,,41.88158,-87.77327
20094671,,,,,41.88070,-87.77181
20094844,,,,,41.88720,-87.76541
20095072,,,,,41.88269,-87.77187
20095059,,,,,41.88403,-87.77192
20096350,,,,,41.88403,-87.77192
20095930,ARR,,N,,41.88158,-87.77327
20098838,,,,,41.88070,-87.77181
20099201,,,,,41.88316,-87.77189
20099835,,,,,41.88077,-87.76814
20100141,,,,,41.88158,-87.77327
20101105,,,,,41.88220,-87.76792
20101759,,,,,41.88171,-87.76818
20101760,,,,,41.88171,-87.76818
20102780,,,,,41.88070,-87.77181
20102784,,,,,41.88070,-87.77181
20102777,,,,,41.88070,-87.77181
20102788,,,,,41.88070,-87.77181
20104878,,,,,41.88219,-87.76819
20109889,,,,,41.88403,-87.77192
20112848,,,,,41.88158,-87.77327
20113510,,,,,41.88158,-87.77327
20113505,,,,,41.88158,-87.77327
20113802,,,,,41.88219,-87.76819
20113990,ANOV,,,,41.88720,-87.76511
20114770,,,,,41.88403,-87.77192
20114782,,,,,41.88025,-87.76812
20114986,,,,,41.88416,-87.76989
20115189,ARR,,,,41.88219,-87.76819
20115239,,,,,41.88070,-87.77181
20115278,,,,,41.88403,-87.77192
20115454,ANOV,,,,41.88158,-87.77327
20115731,,,,,41.88219,-87.76819
20116050,,,,,41.88158,-87.77327
20116048,,,,,41.88158,-87.77327
20116052,,,,,41.88158,-87.77327
20119752,,,,,41.88158,-87.77327
20120110,,,,,41.88403,-87.77192
20120192,,,,,41.88080,-87.76652
20120641,,,,,41.88080,-87.76652
20120299,,,N,,41.88403,-87.77192
20121189,,,,,41.88569,-87.76671
20122011,,,,,41.88403,-87.77192
20124105,,,,,41.88403,-87.77192
20125045,ARR,,,,41.88569,-87.76671
20125206,,,,,41.88220,-87.76744
20125207,,,,,41.88220,-87.76744
20125591,,,,,41.88720,-87.76511
20128431,,,Y,,41.88082,-87.77181
20129964,ANOV,,N,,41.88403,-87.77192
20130584,,,,,41.88158,-87.77327
20130547,,,,,41.88403,-87.77192
20131175,ANOV,,,,41.88072,-87.77324
20134172,,,,,41.88158,-87.77327
20134231,,,,,41.88158,-87.77327
20134230,,,,,41.88158,-87.77327
20134235,,,,,41.88158,-87.77327
20134904,,,,,41.88403,-87.77192
20135451,,,,,41.88403,-87.77192
20137232,ARR,,,,41.88219,-87.76819
20137335,ARR,,,,41.88217,-87.76983
20137336,,,,,41.88217,-87.76983
20137654,,,,,41.88720,-87.76511
20138933,,,,,41.88080,-87.76652
20137839,ARR,,,,41.88158,-87.77327
20138104,,,,,41.88569,-87.76671
20139127,,,,,41.88403,-87.77192
20139259,,,,,41.88217,-87.76983
20140629,,,,,41.88158,-87.77327
20140634,,,,,41.88158,-87.77327
20142595,,,,,41.88414,-87.77406
20143777,,,,,41.88171,-87.76818
20144106,ANOV,,,,41.88171,-87.76818
20144039,,,,,41.88158,-87.77327
20144040,,,,,41.88158,-87.77327
20144807,,,,,41.88217,-87.76983
20144883,,,,,41.88158,-87.77327
20145941,,,,,41.88158,-87.77327
20145939,,,,,41.88158,-87.77327
20146174,ARR,,,,41.88158,-87.77327
20149048,ARR,,,,41.88158,-87.77327
20149483,,,,,41.88569,-87.76671
20151157,,,,,41.88221,-87.76706
20152025,,,,,41.88171,-87.76818
20152840,,,,,41.88403,-87.77192
20153396,,,,,41.88222,-87.76668
20154917,ARR,,,,41.88158,-87.77327
20158349,,,,,41.88171,-87.76818
20158348,ARR,,,,41.88171,-87.76818
20162247,,,,,41.88403,-87.77192
20163024,,,,,41.88158,-87.77327
20166443,ANOV,,,,41.88070,-87.77181
20167376,,,,,41.88403,-87.77192
20168752,,,,,41.88158,-87.77327
20168753,,,,,41.88158,-87.77327
20168836,,,,,41.88283,-87.77188
20168838,ARR,,,,41.88158,-87.77327
20168886,ANOV,,,,41.88158,-87.77327
20169183,,,,,41.88403,-87.77192
20169247,,,,,41.88158,-87.77327
20169245,,,,,41.88158,-87.77327
20170002,ARR,,,,41.88077,-87.76814
20170246,,,,,41.88313,-87.77189
20171104,,,,,41.88403,-87.77192
20171588,ANOV,,,,41.88720,-87.76511
20173652,ARR,,,,41.88216,-87.77128
20173693,ARR,,,,41.88158,-87.77327
20174110,,,,,41.88265,-87.76984
20177451,,,,,41.88158,-87.77327
20177449,,,,,41.88158,-87.77327
20177443,,,,,41.88158,-87.77327
20177442,,,,,41.88158,-87.77327
20177694,OTH,,,,41.88158,-87.77327
20178252,,,,,41.88269,-87.77187
20179136,ARR,,,,41.88286,-87.77188
20179142,,,,,41.88286,-87.77188
20179137,,,,,41.88286,-87.77188
20179608,,,,,41.88158,-87.77327
20180058,,,,,41.88313,-87.77189
20180040,ARR,,,,41.88313,-87.77189
20180052,PSC,,,,41.88313,-87.77189
20180782,ARR,,,,41.88403,-87.77192
20183317,ARR,,,,41.88403,-87.77192
20182803,,,,,41.88220,-87.76744
20184474,ARR,,,,41.88158,-87.77327
20184599,OTH,,,,41.88161,-87.77184
20185872,,,,,41.88403,-87.77192
20185861,,,,,41.88403,-87.77192
20185860,,,,,41.88403,-87.77192
20185870,,,,,41.88403,-87.77192
20186067,,,,,41.88564,-87.76995
20186065,,,,,41.88564,-87.76995
20186063,,,,,41.88564,-87.76995
20187603,,,,,41.88064,-87.76487
20188149,,,,,41.88171,-87.76818
20189199,,,,,41.88661,-87.77201
20189200,,,,,41.88661,-87.77201
20189201,,,,,41.88661,-87.77201
20190228,,,,,41.88158,-87.77327
20190247,PSC,,,,41.88158,-87.77327
20190838,,,,,41.88158,-87.77327
20190832,,,,,41.88158,-87.77327
20194091,ARR,,,,41.88158,-87.77327
20190968,ARR,,,,41.88158,-87.77327
20191045,,,,,41.88219,-87.76803
20191035,,,N,,41.88219,-87.76803
20192036,,,,,41.88272,-87.77188
20192035,,,,,41.88272,-87.77188
20192032,,,,,41.88272,-87.77188
20192026,,,,,41.88272,-87.77188
20192158,,,,,41.88720,-87.76518
20194009,PSC,,,,41.88090,-87.77468
20194204,,,,,41.88217,-87.77020
20194719,ARR,,N,,41.88283,-87.77188
20194731,,,,,41.88269,-87.77187
20194732,,,,,41.88269,-87.77187
20194753,ANOV,,,,41.88269,-87.77187
20197435,,,,,41.88720,-87.76548
20197436,,,,,41.88720,-87.76548
20197913,,,,,41.88171,-87.76818
20197933,,,,,41.88171,-87.76818
20198770,,,,,41.88069,-87.77467
20198887,,,,,41.88217,-87.77061
20198888,,,,,41.88217,-87.77020
20199045,ARR,,,,41.88070,-87.77181
20199065,,,,,41.88070,-87.77181
20199081,,,,,41.88224,-87.76493
20199908,,,,,41.88568,-87.76751
20199907,ARR,,,,41.88568,-87.76751
20199912,,,,,41.88568,-87.76751
20200173,,,,,41.88564,-87.76995
20200178,,,,,41.88564,-87.76995
20200055,,,,,41.88171,-87.76818
20200080,ANOV,,,,41.88224,-87.76493
20200366,,,,,41.88224,-87.76493
20200589,,,,,41.88224,-87.76493
20200569,,,,,41.88161,-87.76490
20200561,,,,,41.88224,-87.76493
20200924,,,,,41.88105,-87.77182
20201112,,,,,41.88224,-87.76493
20203685,,,,,41.88564,-87.76995
20205066,ARR,,,,41.88029,-87.76541
20205245,,,N,,41.88218,-87.76876
20205853,,,,,41.88161,-87.76490
20205503,,,,,41.88161,-87.76490
20205667,ANOV,,,,41.88224,-87.76493
20206035,,,,,41.88025,-87.76816
20206147,,,,,41.88224,-87.76493
20206137,,,,,41.88224,-87.76493
20206311,,,,,41.88094,-87.77325
20011838,,,,,41.88067,-87.73057
20012486,,,,,41.88067,-87.73057
20012716,PSC,,,,41.88066,-87.73132
20013175,PSC,,,,41.88396,-87.73313
20013646,,,,,41.88330,-87.73076
20014138,ARR,,,,41.88067,-87.73057
20014144,ARR,,,,41.88067,-87.73057
20015732,ANOV,,,,41.88066,-87.73082
20015988,,,,,41.88327,-87.73311
20016738,,,,,41.88066,-87.73157
20016785,,,,,41.88147,-87.73550
20016780,ARR,,,,41.88193,-87.73552
20017113,,,,,41.88457,-87.73488
20017116,,,,,41.88457,-87.73488
20017144,ANOV,,,,41.88067,-87.73057
20017650,ANOV,,,,41.88066,-87.73132
20018444,ARR,,,,41.88154,-87.73550
20018503,,,,,41.88418,-87.73068
20018658,ARR,,,,41.88259,-87.73554
20018858,,,,,41.88193,-87.73552
20019442,ARR,,,,41.88459,-87.73359
20019710,,,,,41.88329,-87.73163
20019709,ARR,,,,41.88329,-87.73163
20019880,OTH,,,,41.88161,-87.73551
20020486,ARR,,,,41.88071,-87.73058
20020692,,,,,41.88193,-87.73552
20021737,,,,,41.88457,-87.73488
20021948,,,,,41.88134,-87.73059
20021946,,,,,41.88134,-87.73059
20022782,,,,,41.88193,-87.73552
20023056,ARR,,,,41.88067,-87.73057
20023743,ARR,,,,41.88076,-87.73058
20024236,,,,,41.88728,-87.73323
20025216,,,,,41.88327,-87.73311
20025420,,,,,41.88259,-87.73554
20025535,ARR,,,,41.88067,-87.73057
20025546,ARR,,,,41.88130,-87.73550
20025523,ANOV,,,,41.88067,-87.73057
20025565,,,,,41.88259,-87.73554
20025771,,,,,41.88408,-87.73436
20026539,ANOV,,,,41.88134,-87.73059
20026604,ARR,,,,41.88602,-87.73565
20026987,ANOV,,,,41.88459,-87.73359
20027318,,,,,41.88067,-87.73057
20027643,ANOV,,,,41.88067,-87.73057
20028101,,,,,41.88067,-87.73057
20028221,,,,,41.88134,-87.73059
20028223,,,,,41.88134,-87.73059
20029389,,,,,41.88134,-87.73059
20031207,,,,,41.88632,-87.73074
20031324,,,,,41.88193,-87.73552
20031325,,,,,41.88193,-87.73552
20031330,,,,,41.88457,-87.73560
20031535,ARR,,,,41.88193,-87.73552
20031713,,,,,41.88067,-87.73057
20031712,ANOV,,,,41.88067,-87.73057
20032519,,,,,41.88259,-87.73554
20032523,,,,,41.88259,-87.73554
20032794,,,,,41.88154,-87.73550
20032792,,,,,41.88154,-87.73550
20036018,OTH,,,,41.88067,-87.73057
20036020,,,,,41.88067,-87.73057
20036022,,,,,41.88067,-87.73057
20036358,,,N,,41.88327,-87.73311
20036360,,,N,,41.88327,-87.73311
20038440,ARR,,,,41.88397,-87.73067
20038388,ANOV,,,,41.88067,-87.73057
20039549,ANOV,,,,41.88072,-87.73058
20039775,,,,,41.88259,-87.73554
20040043,,,,,41.88067,-87.73057
20041213,,,,,41.88329,-87.73150
20041442,ANOV,,,,41.88067,-87.73057
20043093,,,,,41.88574,-87.73073
20043440,ANOV,,,,41.88067,-87.73057
20045216,,,,,41.88168,-87.73306
20046012,,,,,41.88067,-87.73057
20046240,ANOV,,,,41.88461,-87.73164
20046246,ANOV,,,,41.88461,-87.73164
20046239,ANOV,,,,41.88461,-87.73164
20046550,ARR,,,,41.88163,-87.73306
20047080,,,,,41.88193,-87.73552
20047078,,,N,,41.88193,-87.73552
20047649,,,,,41.88067,-87.73057
20047651,,,,,41.88067,-87.73057
20048845,,,,,41.88397,-87.73436
20049261,,,,,41.88193,-87.73552
20049266,,,,,41.88193,-87.73552
20049212,,,,,41.88408,-87.73436
20049211,,,,,41.88408,-87.73436
20049222,,,,,41.88408,-87.73436
20049191,ARR,,,,41.88134,-87.73059
20049707,ANOV,,Y,,41.88165,-87.73551
20049839,,,,,41.88329,-87.73157
20049841,ARR,,,,41.88329,-87.73157
20049842,ANOV,,,,41.88397,-87.73067
20051248,,,,,41.88524,-87.73317
20051249,,,,,41.88524,-87.73317
20051757,ARR,,,,41.88259,-87.73554
20052624,,,,,41.88461,-87.73169
20052792,,,,,41.88326,-87.73433
20053842,,,,,41.88326,-87.73451
20053846,ANOV,,,,41.88193,-87.73552
20053845,,,,,41.88462,-87.73084
20054699,,,,,41.88163,-87.73306
20055096,ANOV,,,,41.88161,-87.73551
20055122,,,,,41.88461,-87.73124
20055117,,,,,41.88461,-87.73124
20055116,,,,,41.88461,-87.73124
20056018,ARR,,,,41.88327,-87.73362
20056507,,,,,41.88134,-87.73059
20056504,,,,,41.88134,-87.73059
20058732,ARR,,,,41.88067,-87.73057
20058784,ARR,,,,41.88134,-87.73059
20059024,,,,,41.88769,-87.73324
20062362,,,,,41.88404,-87.73313
20063779,,,,,41.88134,-87.73059
20063777,,,,,41.88134,-87.73059
20066348,,,,,41.88167,-87.73306
20067339,ARR,,,,41.88134,-87.73059
20068236,,,,,41.88326,-87.73433
20069420,,,,,41.88134,-87.73059
20069412,,,,,41.88134,-87.73059
20069428,,,,,41.88134,-87.73059
20069433,,,,,41.88134,-87.73059
20069978,ARR,,,,41.88769,-87.73324
20072031,,,,,41.88458,-87.73437
20074973,,,,,41.88134,-87.73059
20075383,,,,,41.88134,-87.73059
20076856,OTH,,N,,41.88193,-87.73552
20077502,ANOV,,,,41.88067,-87.73057
20077719,ARR,,,,41.88193,-87.73552
20077964,ARR,,,,41.88193,-87.73552
20078019,,,,,41.88259,-87.73554
20078020,,,,,41.88259,-87.73554
20078054,,,,,41.88067,-87.73057
20078745,,,,,41.88691,-87.73322
20079334,OTH,,,,41.88067,-87.73057
20080049,,,,,41.88397,-87.73067
20082152,,,,,41.88259,-87.73554
20082151,,,,,41.88259,-87.73554
20084749,,,,,41.88067,-87.73057
20084751,,,,,41.88067,-87.73057
20084753,,,,,41.88067,-87.73057
20084928,ANOV,,,,41.88063,-87.73057
20085332,ANOV,,,,41.88067,-87.73057
20085552,,,,,41.88067,-87.73057
20085818,,,,,41.88071,-87.73058
20087097,,,,,41.88067,-87.73057
20087328,,,,,41.88327,-87.73311
20087334,,,,,41.88459,-87.73315
20087550,,,,,41.88067,-87.73057
20087555,,,,,41.88134,-87.73059
20088828,ARR,,,,41.88457,-87.73481
20089057,,,,,41.88067,-87.73057
20089542,ANOV,,,,41.88101,-87.73058
20089795,ARR,,,,41.88769,-87.73324
20090447,,,,,41.88461,-87.73169
20090425,,,,,41.88461,-87.73169
20090438,,,,,41.88461,-87.73169
20090437,,,,,41.88461,-87.73169
20090404,,,,,41.88461,-87.73169
20090859,,,,,41.88462,-87.73069
20091008,,,,,41.88067,-87.73057
20091856,,,,,41.88134,-87.73059
20091851,,,,,41.88134,-87.73059
20091849,,,,,41.88134,-87.73059
20093507,,,,,41.88134,-87.73059
20095193,,,,,41.88071,-87.73058
20095645,OTH,,,,41.88067,-87.73057
20096320,,,,,41.88134,-87.73059
20096312,,,,,41.88134,-87.73059
20096542,,,,,41.88457,-87.73488
20097719,,,N,,41.88193,-87.73552
20098062,,,,,41.88067,-87.73057
20098059,,,,,41.88067,-87.73057
20098218,,,,,41.88134,-87.73059
20098220,,,,,41.88134,-87.73059
20098652,,,,,41.88259,-87.73554
20098651,,,,,41.88259,-87.73554
20099564,OTH,,,,41.88134,-87.73059
20101408,,,,,41.88067,-87.73057
20103086,,,,,41.88076,-87.73058
20103095,,,,,41.88076,-87.73058
20103087,,,,,41.88076,-87.73058
20103352,,,,,41.88326,-87.73403
20103862,,,,,41.88401,-87.73313
20103924,,,,,41.88067,-87.73057
20104339,ANOV,,,,41.88069,-87.73057
20104348,,,,,41.88067,-87.73057
20104430,,,,,41.88196,-87.73307
20104618,,,,,41.88134,-87.73059
20105585,OTH,,,,41.88067,-87.73057
20105670,OTH,,,,41.88067,-87.73057
20105687,ANOV,,,,41.88067,-87.73057
20106031,ARR,,,,41.88397,-87.73067
20106149,ANOV,,N,,41.88271,-87.73309
20106529,ANOV,,,,41.88728,-87.73323
20107271,,,,,41.88459,-87.73341
20107756,,,,,41.88063,-87.73057
20107755,,,,,41.88063,-87.73057
20108144,,,,,41.88067,-87.73057
20109875,,,,,41.88458,-87.73452
20110254,,,,,41.88326,-87.73477
20111204,,,,,41.88326,-87.73477
20111203,,,,,41.88326,-87.73477
20111217,,,,,41.88326,-87.73477
20111206,,,,,41.88326,-87.73477
20110249,,,,,41.88326,-87.73477
20110251,,,,,41.88326,-87.73477
20113950,ANOV,,,,41.88457,-87.73560
20114902,,,,,41.88325,-87.73494
20115090,,,,,41.88259,-87.73554
20115489,,,,,41.88067,-87.73057
20115936,OTH,,,,41.88067,-87.73057
20116188,,,,,41.88067,-87.73057
20116515,,,,,41.88193,-87.73552
20116507,,,,,41.88193,-87.73552
20116756,,,,,41.88067,-87.73057
20117224,,,,,41.88067,-87.73057
20117222,,,,,41.88067,-87.73057
20117170,,,,,41.88067,-87.73057
20117342,,,,,41.88408,-87.73436
20117389,ARR,,,,41.88259,-87.73554
20117561,,,,,41.88067,-87.73057
20117849,,,,,41.88327,-87.73311
20118070,,,,,41.88067,-87.73057
20118069,,,,,41.88067,-87.73057
20118204,OTH,,,,41.88067,-87.73057
20118786,,,,,41.88067,-87.73057
20118780,,,,,41.88067,-87.73057
20118779,,,,,41.88067,-87.73057
20119180,ANOV,,,,41.88326,-87.73433
20119685,,,,,41.88408,-87.73436
20119686,,,,,41.88408,-87.73436
20120718,,,,,41.88067,-87.73057
20120711,,,,,41.88067,-87.73057
20120844,PSC,,,,41.88169,-87.73306
20121014,,,,,41.88134,-87.73059
20120833,,,,,41.88067,-87.73057
20121282,,,,,41.88067,-87.73057
20121538,,,,,41.88408,-87.73436
